,animal_id,tetrode,unit_id,wasserstein,session_ids
0,highPHF_tet1,1,1,0.22711299373592095,"['session_2', 'session_3']"
1,highPHF_tet1,1,2,0.04871864439489142,"['session_2', 'session_3']"
2,highPHF_tet1,1,3,0.03342725025738993,"['session_2', 'session_3']"
3,highPHF_tet1,1,4,0.07563417606233212,"['session_2', 'session_3']"
4,highPHF_tet2,2,1,0.05861266764467544,"['session_1', 'session_2']"
5,highPHF_tet2,2,2,0.06266384474365451,"['session_1', 'session_2']"
6,highPHF_tet2,2,2,0.18334176548683284,"['session_2', 'session_3']"
7,highPHF_tet3,3,1,0.20140609189048225,"['session_2', 'session_3']"
